idx	18BR003	11BR024	11BR042	01BR033	03BR002	11BR023	11BR036	01BR018	14BR008	11BR004	15BR003	06BR005	11BR016	20BR005	11BR080	18BR002	11BR018	03BR010	22BR006	18BR007	11BR025	05BR026	11BR055	05BR029	11BR043	05BR009	11BR030	11BR038	20BR008	03BR004	11BR020	11BR056	11BR019	11BR010	01BR027	11BR060	11BR072	18BR017	20BR001	14BR005	05BR001	03BR005	03BR013	21BR010	11BR053	11BR017	20BR002	05BR003	11BR031	09BR007	11BR059	11BR015	01BR030	06BR014	18BR009	11BR028	11BR050	11BR049	11BR075	11BR054	22BR005	13BR009	05BR016	11BR014	18BR016	06BR003	11BR051	06BR006	14BR014	20BR007	09BR005	20BR006	18BR010	16BR012	11BR013	11BR012	09BR004	11BR032	18BR019	11BR027	11BR003	11BR074	01BR001	05BR038	01BR017	01BR015	11BR022	01BR025	11BR009	11BR006	11BR011	05BR005	11BR058	11BR040	11BR073	01BR032	01BR031	18BR004	11BR047	18BR006	11BR044
hsa-miR-6768-5p	0	0.8255	0	0	0	0	0	0	0	0	0	0.3092	0	0.5377	0	0	0	0	0	0	0	0	0	0	0.3187	0	0	0	0	0.7851	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6419	0.5646	0	0.5077	0	0	0	0	0	0	0.2238	0	0	0	0.2029	0	0.3254	0	0	0	0	0	0	0	0	0	0.3658	0	0	0.482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.076	0	0	0	0	0	0	0.3016	0.211	0	0	0	0	0
hsa-miR-6769a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4052	0	0
hsa-miR-6769a-5p	0	0.8255	0	0	0	0	0.3212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9938	0	0	0	0	0	0	0	0.4551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2957	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6769b-3p	1.64	1.7296	0.7701	1.4485	0.5363	0.9347	0	3.3285	0	0.3986	1.4798	1.2833	1.0263	0.5377	0.6997	1.392	0.9597	1.7175	1.2152	1.0453	1.0542	1.3765	0.9325	1.7802	1.1609	0.7808	2.0181	1.0347	0.4927	1.6644	2.4035	1.1599	0	1.4744	0	1.0902	1.4626	1.3195	0	1.6047	2.2269	1.7421	1.7985	0.8801	1.9537	0.8696	0.7072	0.6747	1.0187	1.2009	1.0789	0.9971	2.2693	0.4175	0.8407	1.13	0.7008	0.2029	1.083	0.5908	1.8025	0.9468	0	0.6431	0.8467	1.4219	0.8719	1.5517	0	0.8997	0.3132	1.7707	1.577	0	1.0991	0.5321	0.4413	0.7919	0.4168	1.9655	2.4798	1.1606	0.9129	0.3706	0	1.6218	1.2577	0	0	0.7505	1.4452	0.8247	1.1562	1.1404	1.5162	0.7049	0	0.9161	0.9803	0.6282	0.8911
hsa-miR-6769b-5p	0	0	0.3047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4017	0	0	0.4705	0	0	0	0	0	0	0	0	0
hsa-miR-6770-3p	1.1438	1.8884	0.3047	0	0.5363	1.2432	0.3212	0	0.3597	0.7105	0.4829	1.542	1.0263	0.5377	0.6997	0	0.5582	0.4662	0.9937	1.274	1.0542	1.5828	0.6832	1.2085	0.9918	1.2846	1.3365	1.3635	0.6876	1.8202	1.4792	0.8663	0.7934	1.0784	0	0.8095	0.9092	1.8045	0.6644	0.4939	1.0369	1.1194	1.3145	1.2636	2.0402	0	2.4955	0.6747	1.3443	1.3554	1.0789	0.4136	0.819	2.1229	0.4808	1.37	0.7008	0.8114	0.6408	1.0088	1.6834	0.4552	0.7122	0.6431	1.3767	1.8824	0.2216	0	1.1861	1.1072	0.7885	1.1415	1.131	1.0608	1.0991	1.6916	0.6199	0.982	1.3262	1.0402	1.4141	0.8668	1.6812	0.6652	0	0.8726	1.5134	0	0.9732	1.8082	0.5168	1.3462	0.6909	1.2661	1.2602	0.211	1.6851	1.0764	0.4052	0.8627	0.8911
hsa-miR-6770-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6771-3p	0.3812	0	0	0	0	0.5418	0	0	0	0	0	0	0	0	0	0	0	0	0.2206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6771-5p	0	0	0	0	0	0.5418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5808	0	0	0	0	0	0	0	0	0.4136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3802	0.482	0	0	0	0	0	0	0	0	0	0.5275	0	0	0	0	0	0	0	0	0	0	0.2639	0	0	0	0	0	0	0
hsa-miR-6772-3p	0.3812	0	0.5561	0	0.5363	0.5418	1.168	0.762	1.4325	0	0	0.7799	1.6199	1.2357	0.9533	1.0586	0	0.4662	0.2206	1.0453	0	0.4845	0	0.6433	0	0.4426	0.5219	0.6082	0.4927	2.089	0.441	0.2699	0	0.2896	1.2751	0.4608	0.2334	0	0.1969	0	0.6097	0	0	0.8801	0.3097	0.4994	0.7072	0	0	0.6037	0	0	0.819	0.5882	1.3684	0.2607	0.5549	0	0.2466	0	0.3522	0	0	0.3571	0.4846	0.4178	0	0.7171	0.7898	1.4496	0.5703	1.6372	0	0.6258	0	0.5321	0.4413	0.7919	0.4168	0.3382	1.169	0	1.6812	0.3706	0	0.8726	0	0	1.3815	0.2957	0.8965	1.3462	0.6909	0.2639	0.3016	0	1.3086	0.7358	0.4052	0	0
hsa-miR-6772-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6773-3p	0	0	0	0	0	0	0	0	0	0.3986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2844	0	0	0	0	0	0	0	0.774	0	0	0	0	0	0	0	0	0	0	0	0.5077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3132	0.3802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6773-5p	0.3812	0.471	0.5561	1.9568	0	0	0	0	0	0.3986	0.2616	0.3092	0.6025	0	0	0.6243	0	0.8179	0	0.4379	0	0	0	0.459	1.5741	0	0.2844	0.6082	0.2673	0.7851	0.441	0	0	0	2.186	0.4608	0.2334	0	0	0	0	0	0	0	0.7811	0.4994	0.5077	0	0	0.3332	0	0.4136	0	0.5882	1.1286	0	0.2096	0	0	0	0.3522	0.4552	0	0	0	0	0.4136	0.7171	0.2415	0	0	0.3802	0	0.6258	0	0.92	0	0	0	0	0.502	0	0.9129	0	1.0536	0.5013	0	0	0.4017	0	0	0.4705	0	0	0.3016	0	0	0	0.7212	0	0
hsa-miR-6774-3p	0.6824	0.8255	0.3047	0	0	0.9347	0	0	0.3597	0	0.4829	0.3092	0	0.2938	0.3919	0.8577	0	0.4662	0.9937	0.7733	0	0.8465	0.6832	0	1.449	0	1.0632	0.6082	0.8593	0	1.2811	0	0.4505	0.2896	0.774	0	0.7676	0	0	1.1537	1.0369	0.6657	0.9938	0	0.5646	1.164	0.5077	0	1.0187	1.3554	0.4551	0	0.819	0.2238	0.4808	0	1.0666	0.2029	0	0	0.635	0	0.5115	0	0.4846	1.2286	0.4136	1.1939	0.4483	0	0	0	0.482	0.6258	0	0.5321	0	0	0.2234	0.3382	0.502	0	0	0	0	0	0	1.076	0	0.2957	0.8965	1.1089	0	0	0.551	0.211	0	0.289	0.4052	0.348	0
hsa-miR-6774-5p	0.3812	0	0.7701	0	0	0.5418	0	0	0	0.3986	0	0.3092	0	0.2938	0.6997	0.3456	0.5582	0	0	0	0	0	0	0	0	0	0.2844	0	0	0	0.441	0	0	0	0	0	0.2334	0.998	0	0.4939	0.6097	0	0	0	0	0	0	1.1326	0	0	0	0	0	0.2238	0	0	0	0	0.4571	0	0	0	0	0.3571	0.2625	0	0.4136	0	0	0	0	0	0	0	0.4654	0	0	0.3147	0	0.3382	0.502	0.2701	0	0	0	0	0.5496	0	0	0	0	0	0.3864	0	0.7635	0	0	0.289	0.4052	0	0
hsa-miR-6775-3p	0	0.471	0	0	0	0.5418	0	1.258	0	0	0	0.5636	0.6025	0.5377	0	0	0	0	0.4119	0	0	0	0	0	0	0.4426	0.2844	0	0	0.4453	0.441	0.2699	0	0	1.2751	0	0	0	0	0.4939	0.6097	0	0	0	0.3097	0.4994	0	0	0	0	0.4551	0	1.3382	0	0	0.2607	0	0	0.2466	0.5908	0.3522	0.2455	0	0	0	0.7413	0	0	0	0.6573	0	0.9295	0.482	0	0	0	0	0	0.4168	0	0	0	0.5275	0	1.0536	0	0	0	0	0	0	0	0	0	0	0	0	0.5296	0	0	0
hsa-miR-6775-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6776-3p	0	0.8255	0	0	0	0	0	0	0	0	0	0	0	0.2938	0	0.8577	0	0.4662	0	0	0	0	0	0	0.3187	0	0	0	0	0.4453	0	0.2699	0	0	0	0	0.2334	0.5836	0	0	0	0	0	0.8801	0.5646	0	0.276	0	0	0	0	0	0.819	0.2238	0.4808	0	0	0	0	0	0.3522	0	0	0	0	0	0	0	0	0	0	0	0.482	0	0	0	0	0	0	0	0.8738	0	1.4676	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7979	0.289	0	0	0
hsa-miR-6776-5p	0	0	0	0	0.5363	0	0	0	0	0	0	0	0.6025	0	0	0.3456	0	0	0	0.4379	0	0	0	0	0.3187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6777-3p	0.3812	0	0.3047	0	0.9264	0	0	0.762	0	0	0	1.542	0.6025	0	0	1.0586	0.5582	1.1005	0	0.4379	0.7805	0.8465	0.6832	0	1.8949	0	1.3365	0	0.4927	1.6644	0.441	0.4972	1.3023	0.5307	0	0.8095	0	0.5836	0	0.8612	0	1.1194	2.1603	0.8801	1.8616	0	0.8824	0.6747	1.0187	1.2009	0	1.219	1.3382	1.1207	0.4808	0.6729	0	0	0	3.4082	1.4108	0.6383	0.2783	0	0.677	1.2286	0.2216	1.8381	0	0.6573	0.978	1.3263	0	0	0	1.2253	0	0	1.1193	0	1.169	0.2701	0	0.6652	1.656	0	0	1.076	0.9732	0	1.1968	0	1.1562	0.2639	0.7635	0.211	0	1.472	0.7212	1.2413	0
hsa-miR-6777-5p	0	1.1098	0	0.6566	0	0.9347	0.3212	0	0	0.7105	0.4829	1.2833	0	0.2938	0	1.2349	0	1.5396	0.8688	1.0453	1.6568	1.5828	0	0.2477	2.1572	0	0.2844	0	0.4927	2.2067	0.441	0.8663	1.6778	0.5307	0	0	0.4342	1.8045	0	0.8612	0.6097	0.6657	1.5767	0.6419	2.3422	0	0.8824	0.6747	1.6098	1.4949	0.4551	1.9956	1.7192	1.6696	1.1286	1.13	0.3925	0	0	2.8224	2.5794	0.4552	0.2783	0.6431	0.2625	1.0055	0	0.7171	0.2415	0	0	1.4901	2.3124	1.3946	1.0991	0.92	0	0.573	0.5873	1.0402	1.169	0.4976	0	0	0	0	0	1.076	0.9732	0	0.8965	0.8247	0	0	0.551	0.9598	0	0.289	1.1999	0.6282	0
hsa-miR-6778-3p	0.3812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3097	0	0	0	0	0	0	0.4136	0	0	0	0	0	0	0	0	0.3522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6778-5p	0	0	0	0.6566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3802	0	0	0	0	0	0	0.2234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6779-3p	0	0	0	0.6566	0.5363	0	0	0	0	0	0.2616	0.3092	0	0	0	0	0	0.4662	0.4119	1.274	0.4424	0	0.3817	0	0	0	1.3365	0	0	0.4453	0	0.2699	0	0	0	0.4608	0	0	0.1969	1.1537	0	0	0	0	0	0	0	0	0.5974	0	0	0.4136	0	0.2238	0.4808	0.4815	0	0	0	0	1.0745	0	0.2783	0	0.2625	0	0	0	0.2415	0	0	0	0	0	0.4654	0	0	0.3147	0.2234	0	0.8738	0	0	0	0	0	0	1.076	0	0	1.1968	0.4705	0	0	0	0.211	0	0.289	0	0	0
hsa-miR-6779-5p	0.3812	0.471	0.9564	0	0.5363	0.9347	0	0.762	0	0	0.6748	0	0	0	0	0.6243	0.5582	0.4662	0.2206	0.4379	1.8123	0	0.6832	0.2477	0.5795	0	1.5661	0.6082	0.4927	1.2907	0	0	0	0.2896	0.774	0.4608	0.2334	0	0	0	0	1.1194	0	0.3564	0.3097	0	0.276	0	0.5974	0.8313	0	0.4136	0	0	1.1286	0	0	0	0.4571	0.3254	2.3638	0	0	0	0	0.7413	0.2216	0	0	1.2885	0.3132	0	0	0	0	0	0	0	0.2234	0.3382	0	0.4976	0.5275	0	0	1.4125	0	0	0.4017	0.2957	0.8965	0	0.3864	0	0	0.211	0	0.289	0	0.348	0
hsa-miR-6780a-3p	0	0	0	0	0	0	0.3212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1969	0	0	0	0	0	0	0	0	0	0	0.3332	0	0	0	0.2238	0	0	0	0	0.2466	0	0	0	0	0	0	0	0	0	0	0	0.3132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3016	0.211	0	0	0.4052	0	0
hsa-miR-6780a-5p	0.3812	0	0	0.6566	0.9264	0	0.5838	0	0	0.7105	0.6748	0	0.6025	0	0	0.6243	1.2734	0.8179	0.2206	0.4379	0.4424	0	0.3817	0	0.8004	0	0	0	0.2673	0.7851	0	0	0.4505	0	0	0.4608	0.2334	0	0.3701	0.8612	1.0369	1.1194	0.5808	0	0.7811	0	1.426	0.6747	0	0.6037	0.4551	0.7346	0	0	0.4808	0.2607	0	0	0.2466	0.5908	1.5536	0	0	0.3571	0.2625	0	0.2216	0.7171	0.2415	0.3658	0	0.9295	0.8427	1.0608	0	0.5321	0.2375	0.3147	0.2234	0.6119	0.502	0	0	0	0	0	1.2577	1.076	0	0	0	0	0.9422	0	0.7635	0.211	0	0.289	0.4052	1.2413	0.3616
hsa-miR-6780b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2938	0	0.3456	0	0	0	0.4379	0	0	0	0	0	0	0.2844	0	0.2673	0	0.441	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3097	0.4994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3522	0	0	0	0	0	0	0	0.6291	0	0	0	0	0	0.4654	0.5321	0.2375	0.3147	0	0	0	0.4976	0	0	0	0	0	0	0	0.7505	0	0.4705	0	0	0	0	0	0	0	0	0
hsa-miR-6780b-5p	0	0.471	0	0	0	0	0	0	0	0	0.2616	0	0	0.7463	0	0	0	0	0	0.4379	0	0	0	0	0.3187	0	0	0	0.2673	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5808	0	0	0	0.5077	0	0.5974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4178	0	0.7171	0.2415	0	0	0	0	0	0	0	0	0.3147	0	0	0	0	0	0	1.0536	0	0	0	0	0	0	0	0	0	0	0	0	0.289	0	0	0
hsa-miR-6781-3p	0.3812	0.471	0.3047	0	0	0	0	1.258	0	0	0	0.3092	0	0	0	0.3456	0	0.8179	0.4119	0	0	0.4845	0	0.2477	0.3187	0.4426	0	0	0	0.7851	0	0.4972	0	0	0	0	0.2334	0	0	0	0	0	0.5808	0	0.3097	0	0	0	0	0	0	0.4136	1.7192	0	0.4808	0	0.2096	0	0.2466	0	0	0	0	0	0	0.4178	0	0	0	0	0	0	0	0	0.4654	0	0	0	0	0	0.502	0	0.5275	0	0	0	0	0	0	0	0	0	0	0.2639	0	0	0	0	0.4052	0	0.3616
hsa-miR-6781-5p	0	0	0	0	0	0	0	0.762	0	0	0.2616	0	0	0	0	0	0	0	0	0.4379	0	0	0.3817	0	0	0	0	0	0	0	0	0.2699	0	0	0	0	0	0	0.1969	0	0	0	0.9938	0	0.3097	0	0	0	0	0	0	0	0	0	0.4808	0	0.2096	0	0	0.8149	0	0	0	0	0	0.4178	0	0	0	0	0	0.3802	0	0	0	0	0.2375	0	0	0	0.502	0	0	0	0	0	0.9467	0	0.4017	0	0	0	0	0	0.551	0	0.7979	0	0	0	0
hsa-miR-6782-3p	0	0	0	0	1.2332	0.9347	0.3212	0	0	0.3986	0	0.7799	0	0.5377	0	0	0	0	0.4119	1.645	0.4424	0	0.3817	0.459	0.3187	0	1.2063	0	0.4927	1.06	1.2811	0.4972	0	0.2896	0	0	0.9092	0.998	0	0.4939	0	1.4641	0.5808	0.3564	0.7811	0.4994	0.5077	0	0	0.6037	0	0.9971	0.819	0.4175	0.4808	0.2607	0.3925	0	0.4571	0.5908	0.3522	0.6383	0	0	0	0.7413	0.4136	0.7171	0.4483	0	0.3132	0	0	1.0608	0.8168	0.5321	0	0.3147	0.2234	0.3382	0.8738	0.2701	0	0.6652	0	0	0.9467	1.076	1.6993	0.5409	0	0.8247	0	0	0.551	0.211	0	0.289	0.7212	0	0
hsa-miR-6782-5p	0	0	0	0	0	0	0	0	0	0	0	0.5636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3382	0	0	0	0.3706	0	0	0	0	0	0	0	0	0	0	0	0	0	0.289	0	0	0
hsa-miR-6783-3p	0.3812	0.471	0	0	0	0.5418	0.8059	0	0	0	0	0	0.6025	0.5377	0	0.3456	0	0.4662	0	1.0453	0	0.4845	0	1.0866	0.5795	0	0	0.6082	0	0	0	0	0	0	0	0	0	0.5836	0	0	1.0369	0	0.5808	0	0.3097	0.4994	0.7072	0	0	0.6037	0	0	0	0	0	0	0	0.3807	0.2466	0	0	0	0	0	0	0	0.2216	0	0	0.3658	0	0.6808	1.131	0	0	0	0.2375	0	0	0	0.502	0	0	0	0	0.5013	0.5496	0	0	0.5409	0.5168	0	0.3864	0	0.7635	0	0	0.5296	0	0.348	0.3616
hsa-miR-6783-5p	0	0	0.5561	0	0	0.5418	0.5838	0	0	0	0.6748	0.3092	0	0.9285	1.1689	0	0	0.4662	0	0.4379	0	0	0	0.2477	0.8004	0	0.2844	0	0.2673	0	0.441	0	0	0	0	0	0	0	0.3701	0	0.6097	0	0	0	0.3097	0	0.276	0	0	0.8313	0	0	0	0	0.4808	0.2607	0	0	0	0	0.3522	0	0	0	0	0.4178	0	0	0	0.3658	0.3132	0.3802	0	0	0	0	0	0	0	0.3382	0	0	0	0	1.0536	0.5013	0	1.076	0.4017	0	0	0	0.3864	0	0.551	0.211	0	0	0	0	0
hsa-miR-6784-3p	0	0	0	1.1062	0	0.5418	0	0.762	0.6475	0	0	0	0	0.7463	0	0.6243	0	0.8179	0	0	0	0.4845	0	0	0.3187	0	0	0	0	1.2907	1.0515	0	0	0.2896	0	0	0.6105	0.998	0	0.8612	0	0	0.5808	0.6419	0.3097	0	1.1797	0	0	0	0	0	0	0.2238	0	0	0	0	0	0.5908	0	0	0	0.3571	0	0	0.2216	0	0.7898	0	0.3132	0.6808	1.131	0	0	0	0	0.573	0.4168	0.8419	0	0	0	0.3706	0	0.5013	0	0	0	0.7505	0.5168	1.1089	0	0.2639	0.3016	0	0	0	0	0.6282	0
hsa-miR-6784-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6785-3p	0	0	0	0	0	0	0	0	0	0.3986	0	0	0	0.2938	0	0.3456	0	0	0	0	0	0	0	0	0	0.4426	0.2844	0	0	0	0	0	0	0	0	0.4608	0	0.5836	0	0.4939	0	0	0	0	0	0	0.5077	0	0	0.6037	0	0.4136	0	0	0.8407	0	0	0	0.4571	0	0	0	0	0	0	0	0	0	0	0.3658	0	0	0	0	0	0.5321	0	0	0	0	0	0.4976	0.5275	0	0	0.5013	0	0	0.4017	0	0	0	0	0.2639	0	0.211	0	0	0	0	0
hsa-miR-6785-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4608	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3332	0	0	0	0	0.4808	0	0	0.2029	0.2466	0	0	0	0	0	0	0.4178	0	0	0	0.3658	0	0.3802	0	0.6258	0	0	0.4413	0.3147	0	0	0	0	0	0	0	0.5013	0	0	0.4017	0	0	0.4705	0.3864	0	0	0	0	0.289	0	0	0
hsa-miR-6786-3p	0.6824	1.8884	1.6397	2.4883	1.486	1.4972	0.8059	2.1632	1.2726	0.7105	0.9956	1.542	1.0263	2.4637	0.3919	1.992	1.2734	1.7175	1.4944	1.4714	2.4077	1.1357	1.145	1.0866	2.075	1.4829	1.5661	1.0347	1.2778	2.3155	1.8086	1.7062	0.7934	0	1.2751	0.8095	1.0382	1.8045	0.3701	0.4939	1.634	0	0.9938	1.5662	1.285	1.164	1.8198	1.7592	0.5974	2.2918	1.8463	1.219	2.4816	1.3277	1.9139	1.4766	0.8333	0.3807	0.9501	1.0088	1.5536	1.4166	0.5115	1.0864	1.8459	1.8824	0.9972	1.5517	0.7898	1.8468	0.3132	2.3844	1.131	1.3946	1.0991	1.2253	0.4413	1.1499	0.2234	1.6384	0.8738	1.5126	1.6812	0	2.4067	1.9666	0.9467	0	0.7156	1.4955	1.4452	2.1604	1.3424	0.4869	0.9487	0.3951	1.3086	1.2207	0.9803	1.7889	0.3616
hsa-miR-6786-5p	0	0	0	0.6566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.276	0	0	0	0	0	0.819	0	0	0	0	0.2029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6787-3p	0	0.471	0	0	0	0	0	0	0	0	0	0	0	0.2938	0	1.0586	0	0	0	0	0	0	0	0	0	0	0	0	0.2673	0.4453	0	0.2699	0	0	0	0	0	0.5836	0	0	0	0	0	0	0.3097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.482	0	0	0.5321	0	0	0	0	0	0.2701	0	0	0	0.5013	0	0	0	0	0	0.4705	0	0	0.3016	0	0	0	0	0.348	0
hsa-miR-6787-5p	0.3812	0	0	0	0	0.5418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6788-3p	0	0.8255	0	0.6566	0.9264	0.9347	0	0	0.6475	0	0.4829	0.3092	0	0	0.3919	0.6243	0	0.4662	1.3144	0.4379	0	0.8465	0	0	0.5795	1.0546	0	1.0347	0.4927	0.7851	0	0.2699	0	0	0	0	0.4342	0	0	0.4939	0	2.1756	0.9938	0	0	0	0	0.6747	0	0	1.0789	0	0.819	0.2238	0.8407	0	0	0	0	0.3254	0.3522	0	0.2783	0.3571	0	0	0	0.7171	0.2415	0.6573	0	0.9295	0.8427	0	0	0.5321	0	0.573	0.4168	1.0402	0	1.2877	0	0	0	0	0.5496	0	0.9732	0.5409	0	0	0.3864	1.5885	0	0.9598	0	2.254	0.4052	0	0.3616
hsa-miR-6788-5p	0	0	0	0	0.5363	0	0	0	0	0	0	0	0	0	0	0.3456	0	0	0.2206	0.7733	0	0	0	0	0.3187	0.4426	0	0	0	0	0	0	0	0.2896	0	0	0.2334	0	0	0.8612	0	0	0	0.6419	0	0	0	0	0	0	0	0.4136	0	0	0	0.2607	0	0	0	0	0.3522	0	0	0	0	0	0	0	0.2415	0	0	0	0.8427	0	0.4654	0	0	0.573	0	0.8419	0	0.694	0	0	0	0	0.5496	0	0.4017	0.5409	0	0	0.6909	0	0	0.211	0	1.472	0	0	0
